run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-09-12,ACA.PA,banking_europe,banking,europe,CREDIT AGRICOLE,EUR,18.625,56586301440.0,3038190466.0,0.807,2.02,2.48862,23.2,0.80280167,9.220297,7.4840674,0.08612,0.0030899998,0.25315002,0.43591,-0.063,-0.148,9.17,0.5586,,77662000000.0,7074000000.0,26261000000.0,1767139200,1782777600
2026-09-12,GLE.PA,banking_europe,banking,europe,SOCIETE GENERALE,EUR,74.72,54586429440.0,730546445.0,0.966,7.7,9.02926,97.978,0.7626202,9.7038965,8.275319,0.09453,0.00463,0.2467,0.38057998,0.041,0.349,2.37,0.2116,,70144000000.0,6002000000.0,52597000000.0,1767139200,1782777600
2026-09-12,ISP.MI,banking_europe,banking,europe,INTESA SANPAOLO,EUR,6.832,118797197312.0,17388349108.0,0.844,0.56,0.65249,3.91,1.7473145,12.2,10.470658,0.14261,0.01,0.36964,0.6389,0.064,0.139,5.7,0.6767,,65226000000.0,9321000000.0,28529000000.0,1767139200,1782777600
2026-09-12,UCG.MI,banking_europe,banking,europe,UNICREDIT,EUR,85.17,135806885888.0,1594539010.0,1.059,7.06,8.36047,47.001,1.8120891,12.063739,10.187226,0.15779,0.012259999,0.43967998,0.68882006,-0.092,-0.105,3.76,0.4464,,67711000000.0,10915000000.0,25039000000.0,1767139200,1782777600
2026-09-12,SAN.MC,banking_europe,banking,europe,BANCO SANTANDER S.A.,EUR,12.886,187032616960.0,14514405510.0,0.933,0.88,1.26988,7.635,1.6877537,14.643182,10.147415,0.13109,0.00782,0.33464,0.43438998,0.102,0.087,1.98,0.2545,,103170000000.0,14101000000.0,60023000000.0,1767139200,1782777600
2026-09-12,BBVA.MC,banking_europe,banking,europe,BANCO BILBAO VIZCAYA ARGENTARIA,EUR,25.41,140220137472.0,5518305297.0,0.89,1.93,2.29951,10.204,2.4901998,13.165803,11.05018,0.18924,0.01354,0.32562,0.56409,0.202,0.152,3.62,0.48680001,,57355000000.0,10511000000.0,39415000000.0,1767139200,1782777600
2026-09-12,CABK.MC,banking_europe,banking,europe,"CAIXABANK, S.A.",EUR,13.345,92702670848.0,6946621975.0,0.114,0.84,1.09346,5.559,2.4006116,15.886906,12.204379,0.16159001,0.00909,0.39043,0.57416,0.126,0.116,3.78,0.5982,,38510000000.0,5891000000.0,16951000000.0,1767139200,1782777600
2026-09-12,INGA.AS,banking_europe,banking,europe,ING GROEP N.V.,EUR,32.09,91469463552.0,2850403734.0,0.9,2.31,2.88437,17.57,1.8264087,13.891775,11.12548,0.17124,0.00796,0.34493,0.49101,0.111,0.221,3.59,0.4701,,49698000000.0,6327000000.0,22903000000.0,1767139200,1782777600
2026-09-12,KBC.BR,banking_europe,banking,europe,KBC,EUR,131.95,,,0.664,9.03,11.33914,64.329,2.0511744,14.612403,11.636684,0.13664,0.00925,0.29586,0.44517,0.066,0.132,3.87,0.56509995,,27905000000.0,3568000000.0,12690000000.0,1767139200,1782777600
2026-09-12,CBK.DE,banking_europe,banking,europe,Commerzbank AG                I,EUR,42.73,46184595456.0,1080847095.0,0.679,2.61,3.83817,31.241,1.367754,16.371649,11.13291,0.09666,0.00569,0.26416,0.4366,0.101,3.254,2.61,0.42150003,,33829000000.0,2625000000.0,12934000000.0,1767139200,1782777600
