run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-08-15,DNB.OL,banking_nordic,banking,nordic,DNB BANK ASA,NOK,313.1,447151603712.0,1428143119.0,0.338,27.58,27.85584,176.229,1.7766656,11.352429,11.240013,0.1507,0.01086,0.47826,0.59521,0.008,-0.043,5.76,0.6529,,295150000000.0,43547000000.0,89445000000.0,1767139200,1782777600
2026-08-15,SPOG.OL,banking_nordic,banking,nordic,SPAREBANKEN ØST,NOK,73.0,1513376384.0,20731183.0,0.27,6.67,5.52667,211.397,0.34532183,10.944528,13.208677,0.08590999,0.00881,0.45728,0.63548,-0.313,-0.475,9.36,1.0344,,5042300000.0,494300000.0,950100000.0,1767139200,1782777600
2026-08-15,MING.OL,banking_nordic,banking,nordic,SPAREBANK 1 SMN,NOK,202.05,29138497536.0,144214283.0,,18.64,19.53,187.878,1.075432,10.839593,10.345622,0.14095001,0.016619999,0.47611,0.61786,0.005,0.042,6.68,0.7243,,31166000000.0,4279000000.0,8051000000.0,1767139200,1782777600
2026-08-15,NONG.OL,banking_nordic,banking,nordic,SPAREBANK 1 NORD-NORGE,NOK,167.06,16772492288.0,100398016.0,,14.88,14.905,178.593,0.93542296,11.22715,11.20832,0.16409999,0.02221,0.52025,0.67258,-0.072,-0.114,5.17,1.1601,,20521000000.0,3421000000.0,5911000000.0,1767139200,1782777600
2026-08-15,SEB-A.ST,banking_nordic,banking,nordic,Skandinaviska Enskilda Banken s,SEK,222.9,434056790016.0,1923163689.0,0.434,15.67,15.79,115.806,1.9247707,14.224632,14.116529,0.14083,0.00736,0.41787,0.54662997,0.023,0.076,3.83,0.5421,,230263000000.0,31063000000.0,77063000000.0,1767139200,1782777600
2026-08-15,SWED-A.ST,banking_nordic,banking,nordic,Swedbank AB ser A,SEK,380.5,427573444608.0,1123714665.0,0.565,27.6,25.44,184.25,2.0651288,13.786232,14.95676,0.15016,0.0097,0.45124,0.51436,0.058,-0.089,5.38,0.7409,,225802000000.0,32762000000.0,67899000000.0,1767139200,1782777600
2026-08-15,SHB-A.ST,banking_nordic,banking,nordic,Svenska Handelsbanken ser. A,SEK,148.3,297306816512.0,1944777165.0,0.504,11.97,11.41,93.126,1.5924661,12.389307,12.997371,0.12749,0.0063099996,0.42583,0.50089,-0.038,-0.061,5.42,0.66830003,,199352000000.0,23727000000.0,56805000000.0,1767139200,1782777600
2026-08-15,NDA-SE.ST,banking_nordic,banking,nordic,Nordea Bank Abp,SEK,192.05,651770396672.0,3393753656.0,0.641,15.13,1.37,9.182,20.915922,12.693325,140.18248,0.15337,0.00699,0.4058,0.54153997,0.015,0.029,7.42,0.7007,,32419000000.0,4840000000.0,11719000000.0,1767139200,1782777600
2026-08-15,DANSKE.CO,banking_nordic,banking,nordic,Danske Bank A/S,DKK,374.3,302055620608.0,806988002.0,0.595,29.01,32.3953,206.818,1.8098038,12.902447,11.554144,0.13951999,0.0062300004,0.41053,0.56159,0.08,0.152,4.57,0.5841,,181162000000.0,23037000000.0,56845000000.0,1767139200,1782777600
2026-08-15,JYSK.CO,banking_nordic,banking,nordic,Jyske Bank A/S,DKK,1042.0,58872127488.0,56499164.0,0.358,83.02,92.56549,800.763,1.3012589,12.551193,11.256895,0.10288999,0.00678,0.36754,0.45686,-0.081,-0.126,2.41,0.301,,52312000000.0,5414000000.0,14437000000.0,1767139200,1774915200
