run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-08-29,HSBA.L,banking_europe,banking,europe,HSBC HOLDINGS PLC ORD $0.50 (UK,GBp,1528.4,261835505664,17131347446,0.577,1.03,1.403451,7.3853145,2.0695124,14.838836,10.890299,0.13104999,0.00782,0.37797,0.58768004,0.254,0.672,3.7,0.52639997,,198225000000.0,22285000000.0,71020000000.0,1767139200,1782777600
2026-08-29,BARC.L,banking_europe,banking,europe,BARCLAYS PLC ORD 25P,GBp,496.65,66729185280,13435858149,0.878,0.48,0.64501,4.872,1.0193965,10.346875,7.6998806,0.10092,0.0047299997,0.2787,0.42951,0.156,0.446,2.33,0.17809999,,77784000000.0,7172000000.0,29140000000.0,1767139200,1782777600
2026-08-29,LLOY.L,banking_europe,banking,europe,LLOYDS BANKING GROUP PLC ORD 10,GBp,109.95,63696334848,57932097262,0.912,0.08,0.12166,0.714,1.5399159,13.74375,9.037481,0.113400005,0.00558,0.26431,0.44961,0.123,0.177,3.67,0.45630002,,47668000000.0,4659000000.0,20028000000.0,1767139200,1782777600
2026-08-29,NWG.L,banking_europe,banking,europe,NATWEST GROUP PLC ORD 107.69P,GBp,679.4,53963800576,7942860770,0.815,0.75,0.84342,4.868,1.3956451,9.058667,8.055299,0.14776,0.008590001,0.37730998,0.53048,0.145,0.3,5.16,0.4357,,42599000000.0,5831000000.0,16609000000.0,1767139200,1782777600
2026-08-29,BNP.PA,banking_europe,banking,europe,BNP PARIBAS ACT.A,EUR,102.56,112405757952,1096000000,1.043,11.56,13.21176,109.58,0.93593717,8.871972,7.762781,0.104770005,0.00477,0.26490998,0.39335,0.188,0.374,5.76,0.4464,,125513000000.0,12225000000.0,68804000000.0,,
2026-08-29,ACA.PA,banking_europe,banking,europe,CREDIT AGRICOLE,EUR,18.44,55717933056,3021579720,0.812,2.02,2.48322,23.2,0.7948276,9.128714,7.4258423,0.08612,0.0030899998,0.25315002,0.43591,-0.063,-0.148,9.31,0.5586,,77662000000.0,7074000000.0,26261000000.0,1767139200,1782777600
2026-08-29,GLE.PA,banking_europe,banking,europe,SOCIETE GENERALE,EUR,72.35,52855033856,730546445,0.98,7.61,9.01891,97.978,0.7384311,9.507227,8.022033,0.09453,0.00463,0.2467,0.38057998,0.041,0.349,2.46,0.2116,,70144000000.0,6002000000.0,52597000000.0,1767139200,1782777600
2026-08-29,ISP.MI,banking_europe,banking,europe,INTESA SANPAOLO,EUR,6.78,118363381760,17457724475,0.843,0.56,0.65095,3.91,1.7340153,12.107143,10.415546,0.14261,0.01,0.36964,0.6389,0.064,0.139,5.64,0.6767,,65226000000.0,9321000000.0,28529000000.0,1767139200,1782777600
2026-08-29,UCG.MI,banking_europe,banking,europe,UNICREDIT,EUR,84.71,126919073792,1498277375,1.06,7.06,8.32444,45.048,1.8804386,11.998584,10.17606,0.15779,0.012259999,0.43967998,0.68882006,-0.092,-0.105,3.77,0.4464,,67711000000.0,10915000000.0,25039000000.0,1767139200,1782777600
2026-08-29,SAN.MC,banking_europe,banking,europe,BANCO SANTANDER S.A.,EUR,12.712,184751194112,14533605510,0.934,0.88,1.27012,7.635,1.664964,14.445455,10.008503,0.13109,0.00782,0.33464,0.43438998,0.102,0.087,1.99,0.2545,,103170000000.0,14101000000.0,60023000000.0,1767139200,1782777600
2026-08-29,BBVA.MC,banking_europe,banking,europe,BANCO BILBAO VIZCAYA ARGENTARIA,EUR,25.04,138353147904,5525285595,0.89,1.89,2.29057,10.204,2.4539397,13.248678,10.931777,0.18924,0.01354,0.32562,0.56409,0.202,0.152,3.73,0.48680001,,57355000000.0,10511000000.0,39415000000.0,1767139200,1782777600
2026-08-29,CABK.MC,banking_europe,banking,europe,"CAIXABANK, S.A.",EUR,13.15,91370201088,6948304365,0.111,0.84,1.08583,5.559,2.3655334,15.654762,12.110551,0.16159001,0.00909,0.39043,0.57416,0.126,0.116,3.82,0.5982,,38510000000.0,5891000000.0,16762000000.0,1767139200,1782777600
2026-08-29,INGA.AS,banking_europe,banking,europe,ING GROEP N.V.,EUR,30.46,86950936576,2854594346,0.902,2.31,2.89573,17.57,1.7336369,13.186147,10.518936,0.17124,0.00796,0.34493,0.49101,0.111,0.221,3.77,0.4701,,49698000000.0,6327000000.0,22903000000.0,1767139200,1782777600
2026-08-29,KBC.BR,banking_europe,banking,europe,KBC,EUR,132.4,52520685568,396681919,0.661,9.03,11.31699,64.329,2.0581696,14.662237,11.6992235,0.13664,0.00925,0.29586,0.44517,0.066,0.132,3.87,0.56509995,,27905000000.0,3568000000.0,12690000000.0,1767139200,1782777600
2026-08-29,CBK.DE,banking_europe,banking,europe,Commerzbank AG                I,EUR,40.48,43752689664,1080847095,0.677,2.61,3.82287,31.241,1.2957332,15.509579,10.588902,0.09666,0.00569,0.26416,0.4366,0.101,3.254,2.76,0.42150003,,33829000000.0,2625000000.0,12934000000.0,1767139200,1782777600
2026-08-29,UBSG.SW,banking_europe,banking,europe,UBS GROUP N,CHF,44.53,136339374080,3061742149,0.831,2.36,3.48592,23.610199,1.8860493,18.868645,12.774246,0.10672,0.00566,0.17949,0.30999002,0.146,0.206,1.97,0.3741,,90213000000.0,7767000000.0,47295000000.0,1767139200,1782777600
2026-08-29,JPM,banking_us,banking,us,JP Morgan Chase & Co.,USD,357.62,950620520448,2658186195,0.977,23.34,25.00699,133.007,2.6887305,15.322193,14.300801,0.17789,0.0136,0.34921002,0.50394,0.304,0.469,1.69,0.2571,,342393000000.0,57048000000.0,181847000000.0,1767139200,1782777600
2026-08-29,BAC,banking_us,banking,us,Bank of America Corporation,USD,62.32,435788087296,6992748365,1.168,4.33,5.29533,39.342,1.5840578,14.39261,11.76886,0.111990005,0.00969,0.29524,0.38305,0.168,0.341,2.09,0.2587,,277251000000.0,30509000000.0,113097000000.0,1767139200,1782777600
2026-08-29,WFC,banking_us,banking,us,Wells Fargo & Company,USD,86.69,262150504448,3023999336,0.92,6.88,7.90042,53.194,1.629695,12.600291,10.972835,0.12575,0.0107700005,0.27232,0.37387002,0.095,0.25,2.35,0.2616,,164509000000.0,21338000000.0,83699000000.0,1767139200,1782777600
2026-08-29,C,banking_us,banking,us,"Citigroup, Inc.",USD,132.9,222931337216,1677436783,1.102,9.27,12.88329,114.738,1.158291,14.336568,10.315687,0.08529,0.0066299997,0.21832001,0.36229,0.155,0.61,2.02,0.2586,,192241000000.0,14306000000.0,85213000000.0,1767139200,1782777600
2026-08-29,USB,banking_us,banking,us,U.S. Bancorp,USD,62.47,97331478528,1558051446,0.977,5.01,5.79057,38.911,1.6054586,12.469062,10.788231,0.12623,0.0116,0.29896,0.39646998,0.104,0.216,3.33,0.4152,,58385000000.0,7570000000.0,28540000000.0,1767139200,1782777600
2026-08-29,PNC,banking_us,banking,us,"PNC Financial Services Group, I",USD,242.22,96632135680,398943667,0.898,18.17,21.36224,145.514,1.664582,13.330765,11.338698,0.12623,0.01307,0.31366,0.38689,0.236,0.249,3.29,0.3744,,60585000000.0,6936000000.0,23077000000.0,1767139200,1782777600
2026-08-29,TFC,banking_us,banking,us,Truist Financial Corporation,USD,50.43,61606612992,1221626188,0.87,4.35,4.98978,48.038,1.049794,11.593103,10.106658,0.09059,0.010620001,0.30692,0.39815,0.082,0.367,4.14,0.4782,,60273000000.0,5307000000.0,20319000000.0,1767139200,1782777600
2026-08-29,FITB,banking_us,banking,us,Fifth Third Bancorp,USD,54.54,49444491264,906573000,0.923,2.97,4.93941,35.629,1.5307754,18.363636,11.041804,0.08438,0.0092,0.23239,0.39078,0.518,-0.057,2.92,0.5387,,19954000000.0,2522000000.0,8821000000.0,1767139200,1782777600
2026-08-29,KEY,banking_us,banking,us,KeyCorp,USD,21.91,23380787200,1067128554,1.032,1.71,2.13669,16.136,1.3578334,12.812865,10.254179,0.1033,0.0107700005,0.2754,0.3471,0.101,0.253,3.72,0.4795,,17881000000.0,1829000000.0,7285000000.0,1767139200,1782777600
2026-08-29,RF,banking_us,banking,us,Regions Financial Corporation,USD,30.33,25839022080,851929506,1.012,2.46,2.84262,20.488,1.4803787,12.329268,10.669735,0.118669994,0.01393,0.30837,0.39314997,0.034,0.085,3.6,0.4309,,17674000000.0,2156000000.0,7526000000.0,1767139200,1782777600
2026-08-29,CFG,banking_us,banking,us,"Citizens Financial Group, Inc.",USD,69.71,29360234496,421176788,1.006,4.59,6.52472,56.951,1.2240347,15.187363,10.683983,0.08270001,0.0094,0.26051,0.35132998,0.147,0.413,2.62,0.39220002,,24206000000.0,1831000000.0,8247000000.0,1767139200,1782777600
2026-08-29,MTB,banking_us,banking,us,M&T Bank Corporation,USD,237.29,34391150592,144933000,0.573,18.88,21.06782,176.03,1.3480089,12.568327,11.263149,0.10742,0.01408,0.32092,0.45108002,0.062,0.255,2.51,0.3176,,26343000000.0,2851000000.0,9632000000.0,1767139200,1782777600
2026-08-29,HBAN,banking_us,banking,us,Huntington Bancshares Incorpora,USD,16.92,34185418752,2020414826,0.946,1.3,1.87702,14.721,1.1493784,13.015386,9.014289,0.09002,0.00982,0.26131,0.41932,0.476,-0.029,3.68,0.47689998,,21611000000.0,2211000000.0,8131000000.0,1767139200,1782777600
2026-08-29,ZION,banking_us,banking,us,Zions Bancorporation N.A.,USD,67.78,9892718592,145953355,0.781,7.85,6.79738,52.179,1.29899,8.634395,9.971489,0.16404,0.01316,0.3176,0.52116,0.352,0.871,2.83,0.2293,,7114000000.0,899000000.0,3385000000.0,1767139200,1782777600
2026-08-29,PROT.OL,insurance_nordic,insurance,nordic,PROTECTOR FORSIKRING,NOK,486.0,40005005312,82314827,0.37,24.81,28.59,81.309,5.977198,19.588877,16.998951,0.30561,0.06506,0.14452,0.27759,0.048,0.034,4.11,0.7661,31.587,7675000000.0,2646000000.0,14248000000.0,1767139200,1782777600
2026-08-29,GJF.OL,insurance_nordic,insurance,nordic,GJENSIDIGE FORSIKRING,NOK,286.4,143189721088,499964129,0.199,12.78,17.23873,42.885,6.6783257,22.410015,16.613752,0.27247,0.03042,0.14229,0.2442,0.06,-0.077,3.53,0.7825,22.964,28307200000.0,6556100000.0,44936300000.0,1767139200,1782777600
2026-08-29,STB.OL,insurance_nordic,insurance,nordic,STOREBRAND,NOK,205.2,85627650048,417288722,0.531,11.43,13.48308,76.145,2.6948586,17.952755,15.219074,0.15183,0.05585,0.045050003,0.93491995,1.279,0.211,2.64,0.4729,196.577,33210000000.0,5046000000.0,78316000000.0,1767139200,1782777600
2026-08-29,TRYG.CO,insurance_nordic,insurance,nordic,Tryg A/S,DKK,156.3,93138837504,595897849,0.099,7.44,10.25005,60.052,2.6027443,21.008064,15.248707,0.121479996,0.03776,0.10493,0.09972,0.053,-0.432,5.42,1.1149,19.387,39619000000.0,5405000000.0,41369000000.0,1767139200,1782777600
2026-08-29,SAMPO.HE,insurance_nordic,insurance,nordic,Sampo Plc A,EUR,9.848,25933119488,2632338883,0.238,0.64,0.60974,3.09,3.1870549,15.3875,16.151146,0.24127,0.05472,0.1571,0.20053,0.059,0.063,3.67,0.5625,34.686,8092000000.0,1998000000.0,10322000000.0,1767139200,1782777600
2026-08-29,ALV.DE,insurance_europe,insurance,europe,Allianz SE                    v,EUR,453.0,171816681472,379286270,0.668,30.5,33.5126,166.33,2.7235014,14.852459,13.517304,0.19612,0.01228,0.098780006,0.13683,0.121,-0.08,3.84,0.5608,50.648,62722000000.0,10775000000.0,137450000000.0,1767139200,1782777600
2026-08-29,MUV2.DE,insurance_europe,insurance,europe,MUENCHENER RUECKVERS.-GES. AG N,EUR,518.0,65171894272,125814467,0.327,53.75,51.72801,266.75,1.9418931,9.637209,10.013917,0.21299,0.02161,0.11163,0.17333001,0.013,0.098,4.67,0.4463,24.378,33247000000.0,6118000000.0,62312000000.0,1767139200,1782777600
2026-08-29,HNR1.DE,insurance_europe,insurance,europe,HANNOVER RUECK SE NA O.N.,EUR,257.4,31041701888,120597134,0.123,22.66,23.58652,110.003,2.3399363,11.359223,10.913013,0.22163,0.029189998,0.12060001,0.14152999,-0.233,-0.165,4.88,0.5516,28.967,12928700000.0,2641500000.0,24017800000.0,1767139200,1782777600
2026-08-29,CS.PA,insurance_europe,insurance,europe,AXA,EUR,43.61,91184226304,2090901706,0.587,3.71,4.47513,22.091,1.9741071,11.754717,9.744968,0.14881,0.01051,0.10379,0.119820006,0.045,0.132,5.41,0.625,119.437,47171000000.0,9797000000.0,105925000000.0,1767139200,1782777600
2026-08-29,G.MI,insurance_europe,insurance,europe,GENERALI,EUR,44.13,66581639168,1508761359,0.658,2.95,3.47077,21.231,2.0785644,14.959322,12.714759,0.1514,0.00849,0.07684,0.14612001,0.054,0.171,3.73,0.5563,118.93,32064000000.0,4172000000.0,74133000000.0,1767139200,1782777600
2026-08-29,ZURN.SW,insurance_europe,insurance,europe,ZURICH INSURANCE N,CHF,593.8,88695463936,149369269,0.319,39.58,43.09931,159.89357,3.7137203,15.002525,13.777482,0.25695,0.01735,0.093830004,0.1442,0.113,0.102,5.08,0.7682,46.416,28515000000.0,6798000000.0,88670000000.0,1767139200,1782777600
2026-08-29,SREN.SW,insurance_europe,insurance,europe,SWISS RE N,CHF,141.15,41627897856,294919585,0.346,13.17,12.615729,66.60902,2.1190825,10.71754,11.188414,0.20356001,0.03161,0.11889,0.18709,-0.052,0.01,4.47,0.48720002,37.837,25558000000.0,4740000000.0,46491000000.0,1767139200,1782777600
2026-08-29,ADM.L,insurance_europe,insurance,europe,ADMIRAL GROUP PLC ORD 0.1P,GBp,4024.0,12027816960,298902015,0.191,2.18,2.66249,4.964,8.106365,18.458715,15.113672,0.45558,0.06684,0.1336,0.17724001,-0.0,-0.178,3.52,0.72870004,139.039,1443300000.0,742600000.0,5058800000.0,1767139200,1782777600
2026-08-29,LGEN.L,insurance_europe,insurance,europe,LEGAL & GENERAL GROUP PLC ORD 2,GBp,293.4,15971880960,5443722415,0.796,0.11,0.25403,0.386,7.6010356,26.672728,11.549817,0.27014,0.00133,0.18030001,0.13354999,0.153,5.071,7.52,1.8997,993.418,2283000000.0,592000000.0,42039000000.0,1767139200,1782777600
2026-08-29,AV.L,insurance_europe,insurance,europe,AVIVA PLC ORD 32 17/19P,GBp,730.4,21846605824,2991046666,0.624,0.17,0.6909,3.269,2.2343225,42.964706,10.571717,0.07078,0.0046,0.020569999,0.077659994,0.169,-0.437,5.57,2.2982001,60.722,10686000000.0,1033000000.0,57436000000.0,1767139200,1782777600
2026-08-29,PGR,insurance_us,insurance,us,Progressive Corporation (The),USD,218.64,127051710464,581100000,0.257,19.94,16.28914,59.093,3.6999307,10.964894,13.42244,0.34943,0.07839,0.12849,0.18208,0.073,0.05,0.18,0.6974,24.428,30323000000.0,11308000000.0,87637000000.0,1767139200,1782777600
2026-08-29,ALL,insurance_us,insurance,us,Allstate Corporation (The),USD,260.58,65889722368,252857950,0.156,49.95,27.60784,124.791,2.0881312,5.2168164,9.438622,0.46113998,0.086780004,0.18971,0.22827,0.118,0.612,1.68,0.0833,22.261,28609000000.0,10282000000.0,67069000000.0,1767139200,1782777600
2026-08-29,TRV,insurance_us,insurance,us,"The Travelers Companies, Inc.",USD,369.9,77151903744,208575022,0.457,37.23,30.20864,158.778,2.3296678,9.935535,12.244842,0.26511,0.04775,0.16951999,0.23698,0.003,0.571,1.35,0.1223,27.378,32894000000.0,6288000000.0,48828000000.0,1767139200,1782777600
2026-08-29,CB,insurance_us,insurance,us,Chubb Limited,USD,339.92,131141099520,385799859,0.389,28.22,29.10944,195.45,1.7391661,12.045359,11.677312,0.14822,0.03358,0.18070999,0.23527001,0.061,-0.007,1.21,0.1393,30.941,73757000000.0,10310000000.0,59783000000.0,1767139200,1782777600
2026-08-29,AIG,insurance_us,insurance,us,"American International Group, I",USD,76.93,40226172928,522893169,0.517,5.48,8.78014,77.386,0.9941074,14.0383215,8.76182,0.0722,0.01765,0.11089,0.19414,0.005,-0.101,2.61,0.3376,22.466,41139000000.0,3096000000.0,26774000000.0,1767139200,1782777600
2026-08-29,HIG,insurance_us,insurance,us,"The Hartford Insurance Group, I",USD,138.55,37529317376,270872002,0.458,14.48,13.6889,71.051,1.9500077,9.568371,10.12134,0.22061001,0.038510002,0.1489,0.17615,0.081,0.361,1.74,0.1602,22.33,18645000000.0,3836000000.0,28071000000.0,1767139200,1782777600
2026-08-29,CINF,insurance_us,insurance,us,Cincinnati Financial Corporatio,USD,171.97,26393620480,153478045,0.554,21.18,9.03122,108.677,1.5823956,8.119452,19.041723,0.21484,0.06409,0.23843001,0.37202,0.316,0.855,2.18,0.1709,5.255,15911000000.0,2393000000.0,12631000000.0,1767139200,1782777600
2026-08-29,WRB,insurance_us,insurance,us,W.R. Berkley Corporation,USD,68.44,25406812160,371227529,0.294,4.86,4.84091,24.968,2.7411087,14.082305,14.137838,0.20207001,0.03561,0.12943,0.16385001,0.012,0.15,0.59,0.0761,31.527,9700818000.0,1779403000.0,14639850000.0,1767139200,1782777600
2026-08-29,MET,insurance_us,insurance,us,"MetLife, Inc.",USD,96.51,61329879040,635476927,0.763,5.22,10.91614,43.028,2.242958,18.488506,8.841038,0.13094,0.00451,0.04567,0.055180002,0.105,0.058,2.46,0.4397,179.933,28398000000.0,3379000000.0,75654000000.0,1767139200,1782777600
2026-08-29,PRU,insurance_us,insurance,us,"Prudential Financial, Inc.",USD,119.79,41327550464,345000000,0.826,11.03,14.85474,91.471,1.3095953,10.860381,8.064093,0.12011,0.00435,0.06007,0.075219996,0.141,0.892,4.65,0.4986,163.891,32438000000.0,3576000000.0,60967000000.0,1767139200,1782777600
2026-08-29,AFL,insurance_us,insurance,us,AFLAC Incorporated,USD,116.52,58416517120,501343298,0.595,9.27,7.54144,60.352,1.9306732,12.569578,15.450629,0.16908,0.0313,0.26908,0.25722998,-0.01,0.468,2.09,0.2567,53.365,29490000000.0,3646000000.0,17355000000.0,1767139200,1782777600
