run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-08-08,DNB.OL,banking_nordic,banking,nordic,DNB BANK ASA,NOK,308.2,440346804224.0,1428769488.0,0.338,27.57,27.79804,176.229,1.7488608,11.178818,11.087112,0.1507,0.01086,0.47826,0.59521,0.008,-0.043,5.83,0.6529,,295150000000.0,43547000000.0,89445000000.0,1767139200,1782777600
2026-08-08,SPOG.OL,banking_nordic,banking,nordic,SPAREBANKEN ØST,NOK,72.6,1505083904.0,20731183.0,0.27,6.67,5.52667,211.397,0.34342965,10.884558,13.136301,0.08590999,0.00881,0.45728,0.63548,-0.313,-0.475,9.52,1.0344,,5042300000.0,494300000.0,950100000.0,1767139200,1782777600
2026-08-08,MING.OL,banking_nordic,banking,nordic,SPAREBANK 1 SMN,NOK,201.15,29008703488.0,144214283.0,0.384,18.46,19.39,187.878,1.0706415,10.896533,10.373904,0.14457,0.01685,0.47155997,0.53499,-0.077,-0.154,6.69,0.731,,31166000000.0,4279000000.0,8051000000.0,1767139200,1774915200
2026-08-08,NONG.OL,banking_nordic,banking,nordic,SPAREBANK 1 NORD-NORGE,NOK,159.78,16041594880.0,100398016.0,0.351,14.88,14.7875,178.593,0.89465994,10.737903,10.805072,0.16871001,0.023559999,0.52666,0.64078003,-0.039,-0.118,5.3,1.1601,,20521000000.0,3421000000.0,5911000000.0,1767139200,1774915200
2026-08-08,SEB-A.ST,banking_nordic,banking,nordic,Skandinaviska Enskilda Banken s,SEK,224.2,436698087424.0,1923653482.0,0.434,15.67,15.79,115.806,1.9359964,14.307594,14.19886,0.14083,0.00736,0.41787,0.54662997,0.023,0.076,3.77,0.5421,,230263000000.0,31063000000.0,77063000000.0,1767139200,1782777600
2026-08-08,SWED-A.ST,banking_nordic,banking,nordic,Swedbank AB ser A,SEK,384.4,431955935232.0,1123714665.0,0.565,27.61,25.44,184.25,2.0862958,13.922491,15.110063,0.15016,0.0097,0.45124,0.51436,0.058,-0.089,5.27,0.7409,,225802000000.0,32762000000.0,67899000000.0,1767139200,1782777600
2026-08-08,SHB-A.ST,banking_nordic,banking,nordic,Svenska Handelsbanken ser. A,SEK,147.3,295302037504.0,1944777165.0,0.504,11.97,11.41,93.126,1.581728,12.305764,12.909729,0.12749,0.0063099996,0.42583,0.50089,-0.038,-0.061,5.37,0.66830003,,199352000000.0,23727000000.0,56805000000.0,1767139200,1782777600
2026-08-08,NDA-SE.ST,banking_nordic,banking,nordic,Nordea Bank Abp,SEK,191.55,650073538560.0,3393753656.0,0.641,15.01,1.37,9.182,20.861467,12.761493,139.81752,0.15337,0.00699,0.4058,0.54153997,0.015,0.029,7.4,0.7007,,32419000000.0,4840000000.0,11719000000.0,1767139200,1782777600
2026-08-08,DANSKE.CO,banking_nordic,banking,nordic,Danske Bank A/S,DKK,374.8,302475640832.0,807032200.0,0.595,29.01,32.36244,206.818,1.8122214,12.9196825,11.581327,0.13951999,0.0062300004,0.41053,0.56159,0.08,0.152,4.49,0.5841,,181162000000.0,23037000000.0,56845000000.0,1767139200,1782777600
2026-08-08,JYSK.CO,banking_nordic,banking,nordic,Jyske Bank A/S,DKK,1041.0,58933645312.0,56612531.0,0.358,83.0,92.56549,800.763,1.3000101,12.542169,11.246092,0.10288999,0.00678,0.36754,0.45686,-0.081,-0.126,2.37,0.301,,52312000000.0,5414000000.0,14437000000.0,1767139200,1774915200
