run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-09-05,DNB.OL,banking_nordic,banking,nordic,DNB BANK ASA,NOK,320.2,456636039168,1426096286,0.342,27.58,27.86131,176.229,1.8169541,11.609862,11.4926405,0.1507,0.01086,0.47826,0.59521,0.008,-0.043,5.64,0.6529,,295150000000.0,43547000000.0,89445000000.0,1767139200,1782777600
2026-09-05,SPOG.OL,banking_nordic,banking,nordic,SPAREBANKEN ØST,NOK,71.95,1491608576,20731183,0.268,6.67,5.47333,211.397,0.34035486,10.787106,13.145561,0.08590999,0.00881,0.45728,0.63548,-0.313,-0.475,9.67,1.0344,,5042300000.0,494300000.0,950100000.0,1767139200,1782777600
2026-09-05,MING.OL,banking_nordic,banking,nordic,SPAREBANK 1 SMN,NOK,215.7,31107020800,144214290,0.391,18.64,19.845,195.7,1.1021973,11.571889,10.869237,0.14095001,0.016619999,0.4772,0.61786,-0.004,0.04,6.29,0.7243,,31166000000.0,4279000000.0,8051000000.0,1767139200,1782777600
2026-09-05,NONG.OL,banking_nordic,banking,nordic,SPAREBANK 1 NORD-NORGE,NOK,171.5,17218258944,100398016,0.357,14.37,15.54,186.678,0.91869426,11.934586,11.0360365,0.16409999,0.02221,0.52025,0.67258,-0.072,-0.114,4.96,0.5911,,20521000000.0,3421000000.0,5911000000.0,1767139200,1782777600
2026-09-05,SEB-A.ST,banking_nordic,banking,nordic,Skandinaviska Enskilda Banken s,SEK,226.5,440666849280,1921396583,0.433,15.67,15.79,115.806,1.9558572,14.454371,14.3445215,0.14083,0.00736,0.41787,0.54662997,0.023,0.076,3.76,0.5421,,230263000000.0,31063000000.0,77063000000.0,1767139200,1782777600
2026-09-05,SWED-A.ST,banking_nordic,banking,nordic,Swedbank AB ser A,SEK,385.9,433641488384,1123714665,0.561,27.61,25.44,184.25,2.094437,13.976819,15.169024,0.15016,0.0097,0.45124,0.51436,0.058,-0.089,5.35,0.7409,,225802000000.0,32762000000.0,67899000000.0,1767139200,1782777600
2026-09-05,SHB-A.ST,banking_nordic,banking,nordic,Svenska Handelsbanken ser. A,SEK,150.8,302318714880,1944777165,0.504,11.97,11.41,93.126,1.6193116,12.598162,13.216477,0.12749,0.0063099996,0.42583,0.50089,-0.038,-0.061,5.35,0.66830003,,199352000000.0,23727000000.0,56805000000.0,1767139200,1782777600
2026-09-05,NDA-SE.ST,banking_nordic,banking,nordic,Nordea Bank Abp,SEK,199.15,675866017792,3393753656,0.64,15.29,1.37,9.182,21.689173,13.024853,145.36496,0.15337,0.00699,0.4058,0.54153997,0.015,0.029,7.16,0.7007,,32419000000.0,4840000000.0,11719000000.0,1767139200,1782777600
2026-09-05,DANSKE.CO,banking_nordic,banking,nordic,Danske Bank A/S,DKK,374.4,302050181120,806758036,0.592,29.01,32.49433,206.818,1.8102874,12.905894,11.52201,0.13951999,0.0062300004,0.41053,0.56159,0.08,0.152,4.54,0.5841,,181162000000.0,23037000000.0,56845000000.0,1767139200,1782777600
2026-09-05,JYSK.CO,banking_nordic,banking,nordic,Jyske Bank A/S,DKK,1107.0,62422110208,56388536,0.361,85.53,95.27654,821.922,1.3468431,12.942827,11.61881,0.10293999,0.00694,0.37138999,0.51117,0.013,0.123,2.28,0.2925,,52312000000.0,5414000000.0,14437000000.0,1767139200,1782777600
2026-09-05,HSBA.L,banking_europe,banking,europe,HSBC HOLDINGS PLC ORD $0.50 (UK,GBp,1580.2,270681669632,17129583846,0.571,1.04,1.4152654,7.438846,2.1242542,15.19423,11.165397,0.13104999,0.00782,0.37797,0.58768004,0.254,0.672,3.56,0.52639997,,198225000000.0,22285000000.0,71020000000.0,1767139200,1782777600
2026-09-05,BARC.L,banking_europe,banking,europe,BARCLAYS PLC ORD 25P,GBp,496.65,66729185280,13435858149,0.873,0.48,0.64314,4.872,1.0193965,10.346875,7.7222686,0.10092,0.0047299997,0.2787,0.42951,0.156,0.446,2.33,0.17809999,,77784000000.0,7172000000.0,29140000000.0,1767139200,1782777600
2026-09-05,LLOY.L,banking_europe,banking,europe,LLOYDS BANKING GROUP PLC ORD 10,GBp,112.6,65203810304,57907469669,0.906,0.08,0.12165,0.714,1.5770308,14.075,9.256062,0.113400005,0.00558,0.26431,0.44961,0.123,0.177,3.56,0.45630002,,47668000000.0,4659000000.0,20028000000.0,1767139200,1782777600
2026-09-05,NWG.L,banking_europe,banking,europe,NATWEST GROUP PLC ORD 107.69P,GBp,699.8,55559954432,7939404641,0.809,0.75,0.8474,4.868,1.4375513,9.330667,8.258202,0.14776,0.008590001,0.37730998,0.53048,0.145,0.3,5.02,0.4357,,42599000000.0,5831000000.0,16609000000.0,1767139200,1782777600
2026-09-05,BNP.PA,banking_europe,banking,europe,BNP PARIBAS ACT.A,EUR,104.54,114575843328,1096000000,1.035,11.56,13.21676,109.58,0.9540062,9.043252,7.909654,0.104770005,0.00477,0.26490998,0.39335,0.188,0.374,5.57,0.4464,,125513000000.0,12225000000.0,68804000000.0,,
2026-09-05,ACA.PA,banking_europe,banking,europe,CREDIT AGRICOLE,EUR,18.805,56727695360,3016628342,0.807,2.02,2.48655,23.2,0.81056035,9.309406,7.562687,0.08612,0.0030899998,0.25315002,0.43591,-0.063,-0.148,9.02,0.5586,,77662000000.0,7074000000.0,26261000000.0,1767139200,1782777600
2026-09-05,GLE.PA,banking_europe,banking,europe,SOCIETE GENERALE,EUR,74.18,54191935488,730546445,0.966,7.61,9.02597,97.978,0.75710875,9.747701,8.218507,0.09453,0.00463,0.2467,0.38057998,0.041,0.349,2.35,0.2116,,70144000000.0,6002000000.0,52597000000.0,1767139200,1782777600
2026-09-05,ISP.MI,banking_europe,banking,europe,INTESA SANPAOLO,EUR,6.736,117741404160,17479423619,0.844,0.56,0.65249,3.91,1.7227621,12.028571,10.323529,0.14261,0.01,0.36964,0.6389,0.064,0.139,5.64,0.6767,,65226000000.0,9321000000.0,28529000000.0,1767139200,1782777600
